ID_ALIAS,ID_LOCALIZACION_COMPRA,ID_AJENO,FECHA_ALTA,USUARIO_ALTA,FECHA_MODIFICACION,USUARIO_MODIFICACION,FECHA_BAJA,USUARIO_BAJA,ID_ALIAS_ANALYTICS,RN,año_mes,semana_del_año,dia_del_año,es_fin_semana,mes_sen,mes_cos,dia_semana_sen,dia_semana_cos,es_temporada_alta,dato_muy_reciente,dato_reciente,dato_medio,dato_antiguo,antiguedad_normalizada,alias_frecuencia,alias_pct_fin_semana,alias_pct_temporada_alta,alias_coef_variacion,alias_popularidad,loc_diversidad_alias,loc_num_registros,loc_tamaño,loc_diversidad,es_alias_popular_loc_grande,es_alias_popular_loc_pequeña,alias_frecuencia_log,alias_coef_variacion_sqrt,alias_popularidad_Alta,alias_popularidad_Baja,alias_popularidad_Media,loc_tamaño_Grande,loc_tamaño_Mediana,loc_tamaño_Pequeña,dato_muy_reciente_win,necesita_reposicion,cantidad_a_reponer,log_cantidad_a_reponer
140,288,,2023-12-11 13:08:43.427,RAM,2024-08-08 10:04:38.991,davidjf,2024-10-29 17:56:26.371,annarcay,,(140,2024-02,7,45,0,0.8660254037844386,0.5000000000000001,0.9749279121818236,-0.22252093395631434,0,0,0,0,1,0.7661927330173776,70,0.0,0.071,0.7511899410639611,Alta,5,5,Grande,Alta,1,0,4.2626798770413155,0.8667121442924179,1,0,0,1,0,0,0,1,400.0,5.993961427306569
140,149,,2023-12-11 13:08:43.427,RAM,2024-06-07 16:15:26.362,davidjf,2024-10-29 17:56:26.371,annarcay,,(140,2024-02,7,45,0,0.8660254037844386,0.5000000000000001,0.9749279121818236,-0.22252093395631434,0,0,0,0,1,0.7661927330173776,70,0.0,0.071,0.7511899410639611,Alta,5,5,Grande,Alta,1,0,4.2626798770413155,0.8667121442924179,1,0,0,1,0,0,0,0,0.0,0.0
140,6659,,2023-12-11 13:08:43.427,RAM,2024-08-08 10:04:38.338,BATCH_RAM,2024-10-29 17:56:26.371,annarcay,,(140,2024-08,32,221,0,-0.8660254037844385,-0.5000000000000004,0.43388373911755823,-0.900968867902419,0,0,0,0,1,0.4881516587677725,70,0.0,0.071,0.7511899410639611,Alta,2,2,Grande,Media,1,0,4.2626798770413155,0.8667121442924179,1,0,0,1,0,0,0,0,1500.0,7.313886831633462
140,222,,2023-12-11 13:08:43.427,RAM,2024-06-07 16:14:51.370,davidjf,2024-10-29 17:56:26.371,annarcay,,(140,2023-12,51,353,0,-2.4492935982947064e-16,1.0,0.7818314824680298,0.6234898018587336,1,0,0,0,1,0.8546603475513428,70,0.0,0.071,0.7511899410639611,Alta,5,5,Grande,Alta,1,0,4.2626798770413155,0.8667121442924179,1,0,0,1,0,0,0,1,2000.0,7.601402334583733
140,295,,2023-12-11 13:08:43.427,RAM,2024-06-07 16:14:40.414,davidjf,2024-10-29 17:56:26.371,annarcay,,(140,2024-02,7,45,0,0.8660254037844386,0.5000000000000001,0.9749279121818236,-0.22252093395631434,0,0,0,0,1,0.7661927330173776,70,0.0,0.071,0.7511899410639611,Alta,5,5,Grande,Alta,1,0,4.2626798770413155,0.8667121442924179,1,0,0,1,0,0,0,0,0.0,0.0
140,12478,,2023-12-11 13:08:43.427,RAM,2024-06-07 16:15:28.315,davidjf,2024-10-29 17:56:26.371,annarcay,,(140,2024-02,7,45,0,0.8660254037844386,0.5000000000000001,0.9749279121818236,-0.22252093395631434,0,0,0,0,1,0.7661927330173776,70,0.0,0.071,0.7511899410639611,Alta,5,5,Grande,Alta,1,0,4.2626798770413155,0.8667121442924179,1,0,0,1,0,0,0,0,0.0,0.0
141,23,,2023-12-11 13:11:46.979,RAM,2024-06-07 16:12:22.574,BATCH_RAM,2024-10-29 17:56:26.371,annarcay,,(141,2024-02,7,45,0,0.8660254037844386,0.5000000000000001,0.9749279121818236,-0.22252093395631434,0,0,0,0,1,0.7661927330173776,70,0.0,0.0,1.2166547941318528,Alta,1,1,Grande,Baja,1,0,4.2626798770413155,1.1030207587039569,1,0,0,1,0,0,0,0,3600.0,8.188966863648876
140,14766,,2023-12-11 13:08:43.427,RAM,2024-06-07 16:14:20.759,BATCH_RAM,2024-10-29 17:56:26.371,annarcay,,(140,2024-02,7,45,0,0.8660254037844386,0.5000000000000001,0.9749279121818236,-0.22252093395631434,0,0,0,0,1,0.7661927330173776,70,0.0,0.071,0.7511899410639611,Alta,6,6,Grande,Alta,1,0,4.2626798770413155,0.8667121442924179,1,0,0,1,0,0,0,0,0.0,0.0
141,76,,2023-12-11 13:11:46.979,RAM,2024-06-07 16:12:30.200,BATCH_RAM,2024-10-29 17:56:26.371,annarcay,,(141,2024-02,7,45,0,0.8660254037844386,0.5000000000000001,0.9749279121818236,-0.22252093395631434,0,0,0,0,1,0.7661927330173776,70,0.0,0.0,1.2166547941318528,Alta,3,3,Grande,Alta,1,0,4.2626798770413155,1.1030207587039569,1,0,0,1,0,0,0,0,0.0,0.0
141,93,,2023-12-11 13:11:46.979,RAM,2024-06-07 16:11:15.686,BATCH_RAM,2024-10-29 17:56:26.371,annarcay,,(141,2024-02,7,45,0,0.8660254037844386,0.5000000000000001,0.9749279121818236,-0.22252093395631434,0,0,0,0,1,0.7661927330173776,70,0.0,0.0,1.2166547941318528,Alta,6,6,Grande,Alta,1,0,4.2626798770413155,1.1030207587039569,1,0,0,1,0,0,0,0,0.0,0.0
141,164,,2023-12-11 13:11:46.979,RAM,2024-06-07 16:11:26.935,BATCH_RAM,2024-10-29 17:56:26.371,annarcay,,(141,2024-02,7,45,0,0.8660254037844386,0.5000000000000001,0.9749279121818236,-0.22252093395631434,0,0,0,0,1,0.7661927330173776,70,0.0,0.0,1.2166547941318528,Alta,3,3,Grande,Alta,1,0,4.2626798770413155,1.1030207587039569,1,0,0,1,0,0,0,0,0.0,0.0
141,125,,2023-12-11 13:11:46.979,RAM,2024-06-07 16:12:47.729,BATCH_RAM,2024-10-29 17:56:26.371,annarcay,,(141,2024-02,7,45,0,0.8660254037844386,0.5000000000000001,0.9749279121818236,-0.22252093395631434,0,0,0,0,1,0.7661927330173776,70,0.0,0.0,1.2166547941318528,Alta,6,6,Grande,Alta,1,0,4.2626798770413155,1.1030207587039569,1,0,0,1,0,0,0,0,0.0,0.0
141,290,,2023-12-11 13:11:46.979,RAM,2024-06-07 16:12:40.124,BATCH_RAM,2024-10-29 17:56:26.371,annarcay,,(141,2024-02,7,45,0,0.8660254037844386,0.5000000000000001,0.9749279121818236,-0.22252093395631434,0,0,0,0,1,0.7661927330173776,70,0.0,0.0,1.2166547941318528,Alta,3,3,Grande,Alta,1,0,4.2626798770413155,1.1030207587039569,1,0,0,1,0,0,0,0,1800.0,7.496097345175956
141,281,,2023-12-11 13:11:46.979,RAM,2024-06-07 16:12:14.111,BATCH_RAM,2024-10-29 17:56:26.371,annarcay,,(141,2024-02,7,45,0,0.8660254037844386,0.5000000000000001,0.9749279121818236,-0.22252093395631434,0,0,0,0,1,0.7661927330173776,70,0.0,0.0,1.2166547941318528,Alta,3,3,Grande,Alta,1,0,4.2626798770413155,1.1030207587039569,1,0,0,1,0,0,0,0,6000.0,8.699681400989514
141,229,,2023-12-11 13:11:46.979,RAM,2024-06-07 16:12:06.121,BATCH_RAM,2024-10-29 17:56:26.371,annarcay,,(141,2024-02,7,46,0,0.8660254037844386,0.5000000000000001,0.43388373911755823,-0.900968867902419,0,0,0,0,1,0.7630331753554502,70,0.0,0.0,1.2166547941318528,Alta,6,6,Grande,Alta,1,0,4.2626798770413155,1.1030207587039569,1,0,0,1,0,0,0,0,0.0,0.0
141,199,,2023-12-11 13:11:46.979,RAM,2024-06-07 16:11:17.299,BATCH_RAM,2024-10-29 17:56:26.371,annarcay,,(141,2024-02,7,45,0,0.8660254037844386,0.5000000000000001,0.9749279121818236,-0.22252093395631434,0,0,0,0,1,0.7661927330173776,70,0.0,0.0,1.2166547941318528,Alta,3,3,Grande,Alta,1,0,4.2626798770413155,1.1030207587039569,1,0,0,1,0,0,0,0,0.0,0.0
141,130,,2023-12-11 13:11:46.979,RAM,2024-06-07 16:12:24.497,BATCH_RAM,2024-10-29 17:56:26.371,annarcay,,(141,2024-02,7,45,0,0.8660254037844386,0.5000000000000001,0.9749279121818236,-0.22252093395631434,0,0,0,0,1,0.7661927330173776,70,0.0,0.0,1.2166547941318528,Alta,5,5,Grande,Alta,1,0,4.2626798770413155,1.1030207587039569,1,0,0,1,0,0,0,0,0.0,0.0
141,177,,2023-12-11 13:11:46.979,RAM,2024-06-07 16:11:11.364,BATCH_RAM,2024-10-29 17:56:26.371,annarcay,,(141,2024-02,7,45,0,0.8660254037844386,0.5000000000000001,0.9749279121818236,-0.22252093395631434,0,0,0,0,1,0.7661927330173776,70,0.0,0.0,1.2166547941318528,Alta,2,2,Grande,Media,1,0,4.2626798770413155,1.1030207587039569,1,0,0,1,0,0,0,1,16200.0,9.692828247710418
141,149,,2023-12-11 13:11:46.979,RAM,2024-06-07 16:11:48.493,BATCH_RAM,2024-10-29 17:56:26.371,annarcay,,(141,2024-02,7,45,0,0.8660254037844386,0.5000000000000001,0.9749279121818236,-0.22252093395631434,0,0,0,0,1,0.7661927330173776,70,0.0,0.0,1.2166547941318528,Alta,5,5,Grande,Alta,1,0,4.2626798770413155,1.1030207587039569,1,0,0,1,0,0,0,0,0.0,0.0
141,12479,,2023-12-11 13:11:46.979,RAM,2024-06-07 16:12:24.713,BATCH_RAM,2024-10-29 17:56:26.371,annarcay,,(141,2024-02,7,45,0,0.8660254037844386,0.5000000000000001,0.9749279121818236,-0.22252093395631434,0,0,0,0,1,0.7661927330173776,70,0.0,0.0,1.2166547941318528,Alta,3,3,Grande,Alta,1,0,4.2626798770413155,1.1030207587039569,1,0,0,1,0,0,0,0,0.0,0.0
141,222,,2023-12-11 13:11:46.979,RAM,2024-06-07 16:12:14.328,BATCH_RAM,2024-10-29 17:56:26.371,annarcay,,(141,2024-02,7,45,0,0.8660254037844386,0.5000000000000001,0.9749279121818236,-0.22252093395631434,0,0,0,0,1,0.7661927330173776,70,0.0,0.0,1.2166547941318528,Alta,5,5,Grande,Alta,1,0,4.2626798770413155,1.1030207587039569,1,0,0,1,0,0,0,0,0.0,0.0
141,12209,,2023-12-11 13:11:46.979,RAM,2024-06-07 16:10:58.647,BATCH_RAM,2024-10-29 17:56:26.371,annarcay,,(141,2024-02,7,45,0,0.8660254037844386,0.5000000000000001,0.9749279121818236,-0.22252093395631434,0,0,0,0,1,0.7661927330173776,70,0.0,0.0,1.2166547941318528,Alta,4,4,Grande,Alta,1,0,4.2626798770413155,1.1030207587039569,1,0,0,1,0,0,0,0,0.0,0.0
142,291,,2023-12-11 13:17:32.734,RAM,2024-06-07 16:18:03.873,davidjf,2024-10-29 17:56:26.371,annarcay,,(142,2024-02,7,45,0,0.8660254037844386,0.5000000000000001,0.9749279121818236,-0.22252093395631434,0,0,0,0,1,0.7661927330173776,70,0.0,0.014,0.7989871430146197,Alta,1,1,Grande,Baja,1,0,4.2626798770413155,0.8938608074049448,1,0,0,1,0,0,0,0,0.0,0.0
141,109,,2023-12-11 13:11:46.979,RAM,2024-06-07 16:12:32.528,BATCH_RAM,2024-10-29 17:56:26.371,annarcay,,(141,2024-02,7,45,0,0.8660254037844386,0.5000000000000001,0.9749279121818236,-0.22252093395631434,0,0,0,0,1,0.7661927330173776,70,0.0,0.0,1.2166547941318528,Alta,1,1,Grande,Baja,1,0,4.2626798770413155,1.1030207587039569,1,0,0,1,0,0,0,1,7200.0,8.881975184248867
142,19,,2023-12-11 13:17:32.734,RAM,2024-06-07 16:18:42.472,davidjf,2024-10-29 17:56:26.371,annarcay,,(142,2024-02,7,45,0,0.8660254037844386,0.5000000000000001,0.9749279121818236,-0.22252093395631434,0,0,0,0,1,0.7661927330173776,70,0.0,0.014,0.7989871430146197,Alta,3,3,Grande,Alta,1,0,4.2626798770413155,0.8938608074049448,1,0,0,1,0,0,0,1,1900.0,7.550135342488429
142,64,,2023-12-11 13:17:32.734,RAM,2024-08-01 16:54:15.968,BATCH_RAM,2024-10-29 17:56:26.371,annarcay,,(142,2024-08,31,214,0,-0.8660254037844385,-0.5000000000000004,0.43388373911755823,-0.900968867902419,0,0,0,0,1,0.4976303317535545,70,0.0,0.014,0.7989871430146197,Alta,2,2,Mediana,Media,0,0,4.2626798770413155,0.8938608074049448,1,0,0,0,1,0,0,0,1100.0,7.00397413672268
142,129,,2023-12-11 13:17:32.734,RAM,2024-06-07 16:18:19.146,davidjf,2024-10-29 17:56:26.371,annarcay,,(142,2024-02,7,45,0,0.8660254037844386,0.5000000000000001,0.9749279121818236,-0.22252093395631434,0,0,0,0,1,0.7661927330173776,70,0.0,0.014,0.7989871430146197,Alta,4,4,Grande,Alta,1,0,4.2626798770413155,0.8938608074049448,1,0,0,1,0,0,0,0,2200.0,7.696667081526462
142,168,,2023-12-11 13:17:32.734,RAM,2024-06-07 16:17:23.859,davidjf,2024-10-29 17:56:26.371,annarcay,,(142,2024-06,23,159,0,1.2246467991473532e-16,-1.0,-0.433883739117558,-0.9009688679024191,0,0,0,0,1,0.584518167456556,70,0.0,0.014,0.7989871430146197,Alta,1,1,Pequeña,Baja,0,1,4.2626798770413155,0.8938608074049448,1,0,0,0,0,1,0,0,0.0,0.0
142,151,,2023-12-11 13:17:32.734,RAM,2024-06-07 16:18:04.883,davidjf,2024-10-29 17:56:26.371,annarcay,,(142,2024-02,7,45,0,0.8660254037844386,0.5000000000000001,0.9749279121818236,-0.22252093395631434,0,0,0,0,1,0.7661927330173776,70,0.0,0.014,0.7989871430146197,Alta,1,1,Grande,Baja,1,0,4.2626798770413155,0.8938608074049448,1,0,0,1,0,0,0,0,700.0,6.55250788703459
142,201,,2023-12-11 13:17:32.734,RAM,2024-06-07 16:18:36.424,davidjf,2024-10-29 17:56:26.371,annarcay,,(142,2024-02,7,45,0,0.8660254037844386,0.5000000000000001,0.9749279121818236,-0.22252093395631434,0,0,0,0,1,0.7661927330173776,70,0.0,0.014,0.7989871430146197,Alta,4,4,Grande,Alta,1,0,4.2626798770413155,0.8938608074049448,1,0,0,1,0,0,0,0,1700.0,7.438971592395862
142,229,,2023-12-11 13:17:32.734,RAM,2024-06-07 16:18:52.039,davidjf,2024-10-29 17:56:26.371,annarcay,,(142,2024-02,7,46,0,0.8660254037844386,0.5000000000000001,0.43388373911755823,-0.900968867902419,0,0,0,0,1,0.7630331753554502,70,0.0,0.014,0.7989871430146197,Alta,6,6,Grande,Alta,1,0,4.2626798770413155,0.8938608074049448,1,0,0,1,0,0,0,0,0.0,0.0
142,265,,2023-12-11 13:17:32.734,RAM,2024-06-07 16:18:20.714,davidjf,2024-10-29 17:56:26.371,annarcay,,(142,2024-02,7,45,0,0.8660254037844386,0.5000000000000001,0.9749279121818236,-0.22252093395631434,0,0,0,0,1,0.7661927330173776,70,0.0,0.014,0.7989871430146197,Alta,2,2,Grande,Media,1,0,4.2626798770413155,0.8938608074049448,1,0,0,1,0,0,0,0,1200.0,7.090909822079984
142,266,,2023-12-11 13:17:32.734,RAM,2024-06-07 16:19:02.926,davidjf,2024-10-29 17:56:26.371,annarcay,,(142,2024-02,7,45,0,0.8660254037844386,0.5000000000000001,0.9749279121818236,-0.22252093395631434,0,0,0,0,1,0.7661927330173776,70,0.0,0.014,0.7989871430146197,Alta,4,4,Grande,Alta,1,0,4.2626798770413155,0.8938608074049448,1,0,0,1,0,0,0,0,600.0,6.398594934535208
142,78,,2023-12-11 13:17:32.734,RAM,2024-06-07 16:18:21.749,BATCH_RAM,2024-10-29 17:56:26.371,annarcay,,(142,2024-02,7,45,0,0.8660254037844386,0.5000000000000001,0.9749279121818236,-0.22252093395631434,0,0,0,0,1,0.7661927330173776,70,0.0,0.014,0.7989871430146197,Alta,1,1,Grande,Baja,1,0,4.2626798770413155,0.8938608074049448,1,0,0,1,0,0,0,0,1200.0,7.090909822079984
142,6389,,2023-12-11 13:17:32.734,RAM,2024-08-08 10:04:38.504,BATCH_RAM,2024-10-29 17:56:26.371,annarcay,,(142,2024-08,32,221,0,-0.8660254037844385,-0.5000000000000004,0.43388373911755823,-0.900968867902419,0,0,0,0,1,0.4881516587677725,70,0.0,0.014,0.7989871430146197,Alta,1,1,Mediana,Baja,0,0,4.2626798770413155,0.8938608074049448,1,0,0,0,1,0,0,0,600.0,6.398594934535208
142,192,,2023-12-11 13:17:32.734,RAM,2024-06-07 16:19:03.179,davidjf,2024-10-29 17:56:26.371,annarcay,,(142,2024-02,7,45,0,0.8660254037844386,0.5000000000000001,0.9749279121818236,-0.22252093395631434,0,0,0,0,1,0.7661927330173776,70,0.0,0.014,0.7989871430146197,Alta,2,2,Mediana,Media,0,0,4.2626798770413155,0.8938608074049448,1,0,0,0,1,0,0,0,600.0,6.398594934535208
142,11939,,2023-12-11 13:17:32.734,RAM,2024-06-07 16:18:23.018,davidjf,2024-10-29 17:56:26.371,annarcay,,(142,2024-02,7,45,0,0.8660254037844386,0.5000000000000001,0.9749279121818236,-0.22252093395631434,0,0,0,0,1,0.7661927330173776,70,0.0,0.014,0.7989871430146197,Alta,1,1,Grande,Baja,1,0,4.2626798770413155,0.8938608074049448,1,0,0,1,0,0,0,0,0.0,0.0
142,207,,2023-12-11 13:17:32.734,RAM,2024-06-07 16:18:24.309,davidjf,2024-10-29 17:56:26.371,annarcay,,(142,2024-02,7,45,0,0.8660254037844386,0.5000000000000001,0.9749279121818236,-0.22252093395631434,0,0,0,0,1,0.7661927330173776,70,0.0,0.014,0.7989871430146197,Alta,3,3,Grande,Alta,1,0,4.2626798770413155,0.8938608074049448,1,0,0,1,0,0,0,1,3200.0,8.071218539969863
142,14957,,2023-12-11 13:17:32.734,RAM,2024-08-05 14:53:22.873,davidjf,2024-10-29 17:56:26.371,annarcay,,(142,2024-08,32,218,0,-0.8660254037844385,-0.5000000000000004,0.0,1.0,0,0,0,0,1,0.4913112164296998,70,0.0,0.014,0.7989871430146197,Alta,2,2,Grande,Media,1,0,4.2626798770413155,0.8938608074049448,1,0,0,1,0,0,0,0,0.0,0.0
143,8001,,2023-12-18 09:46:28.212,RAM,2025-06-02 14:50:23.232,BATCH_RAM,2024-10-29 17:56:26.371,annarcay,,(143,2025-06,23,153,0,1.2246467991473532e-16,-1.0,0.0,1.0,0,0,0,1,0,0.01579778830963665,48,0.021,0.292,0.8462803512092734,Alta,1,1,Mediana,Baja,0,0,3.8918202981106265,0.9199349711850688,1,0,0,0,1,0,0,0,0.0,0.0
143,8083,,2023-12-18 09:46:28.212,RAM,2025-01-17 13:04:12.262,BATCH_RAM,2024-10-29 17:56:26.371,annarcay,,(143,2024-11,46,317,0,-0.5000000000000004,0.8660254037844384,0.7818314824680298,0.6234898018587336,1,0,0,0,1,0.33649289099526064,48,0.021,0.292,0.8462803512092734,Alta,1,1,Mediana,Baja,0,0,3.8918202981106265,0.9199349711850688,1,0,0,0,1,0,0,0,100.0,4.61512051684126
143,8193,,2023-12-18 09:46:28.212,RAM,2025-05-30 12:08:20.448,BATCH_RAM,2024-10-29 17:56:26.371,annarcay,,(143,2025-05,22,149,0,0.49999999999999994,-0.8660254037844387,0.43388373911755823,-0.900968867902419,0,0,0,1,0,0.022116903633491312,48,0.021,0.292,0.8462803512092734,Alta,1,1,Pequeña,Baja,0,1,3.8918202981106265,0.9199349711850688,1,0,0,0,0,1,0,0,0.0,0.0
143,8266,,2023-12-18 09:46:28.212,RAM,2025-06-03 16:19:12.065,BATCH_RAM,2024-10-29 17:56:26.371,annarcay,,(143,2025-06,23,154,0,1.2246467991473532e-16,-1.0,0.7818314824680298,0.6234898018587336,0,0,0,1,0,0.014218009478672985,48,0.021,0.292,0.8462803512092734,Alta,2,2,Grande,Media,1,0,3.8918202981106265,0.9199349711850688,1,0,0,1,0,0,0,0,0.0,0.0
143,8374,,2023-12-18 09:46:28.212,RAM,2025-06-02 14:50:23.325,BATCH_RAM,2024-10-29 17:56:26.371,annarcay,,(143,2025-06,23,153,0,1.2246467991473532e-16,-1.0,0.0,1.0,0,0,0,1,0,0.01579778830963665,48,0.021,0.292,0.8462803512092734,Alta,1,1,Mediana,Baja,0,0,3.8918202981106265,0.9199349711850688,1,0,0,0,1,0,0,0,0.0,0.0
143,8467,,2023-12-18 09:46:28.212,RAM,2025-06-04 12:51:21.379,BATCH_RAM,2024-10-29 17:56:26.371,annarcay,,(143,2025-06,23,155,0,1.2246467991473532e-16,-1.0,0.9749279121818236,-0.22252093395631434,0,0,0,1,0,0.014218009478672985,48,0.021,0.292,0.8462803512092734,Alta,1,1,Pequeña,Baja,0,1,3.8918202981106265,0.9199349711850688,1,0,0,0,0,1,0,0,0.0,0.0
143,8632,,2023-12-18 09:46:28.212,RAM,2025-01-17 13:09:51.313,BATCH_RAM,2024-10-29 17:56:26.371,annarcay,,(143,2024-11,46,319,0,-0.5000000000000004,0.8660254037844384,0.43388373911755823,-0.900968867902419,1,0,0,0,1,0.33175355450236965,48,0.021,0.292,0.8462803512092734,Alta,1,1,Mediana,Baja,0,0,3.8918202981106265,0.9199349711850688,1,0,0,0,1,0,0,0,50.0,3.9318256327243257
143,6223,,2023-12-18 09:46:28.212,RAM,2025-06-02 14:50:23.253,BATCH_RAM,2024-10-29 17:56:26.371,annarcay,,(143,2025-06,23,153,0,1.2246467991473532e-16,-1.0,0.0,1.0,0,0,0,1,0,0.01579778830963665,48,0.021,0.292,0.8462803512092734,Alta,3,3,Grande,Alta,1,0,3.8918202981106265,0.9199349711850688,1,0,0,1,0,0,0,0,100.0,4.61512051684126
143,8430,,2023-12-18 09:46:28.212,RAM,2025-06-02 14:50:23.344,BATCH_RAM,2024-10-29 17:56:26.371,annarcay,,(143,2025-05,22,150,0,0.49999999999999994,-0.8660254037844387,-0.433883739117558,-0.9009688679024191,0,0,0,1,0,0.020537124802527645,48,0.021,0.292,0.8462803512092734,Alta,1,1,Mediana,Baja,0,0,3.8918202981106265,0.9199349711850688,1,0,0,0,1,0,0,0,0.0,0.0
143,6364,,2023-12-18 09:46:28.212,RAM,2025-05-30 12:09:19.624,BATCH_RAM,2024-10-29 17:56:26.371,annarcay,,(143,2025-05,22,149,0,0.49999999999999994,-0.8660254037844387,0.43388373911755823,-0.900968867902419,0,0,0,1,0,0.022116903633491312,48,0.021,0.292,0.8462803512092734,Alta,2,2,Mediana,Media,0,0,3.8918202981106265,0.9199349711850688,1,0,0,0,1,0,0,0,0.0,0.0
143,12126,,2023-12-18 09:46:28.212,RAM,2025-06-03 16:19:12.084,BATCH_RAM,2024-10-29 17:56:26.371,annarcay,,(143,2025-06,23,154,0,1.2246467991473532e-16,-1.0,0.7818314824680298,0.6234898018587336,0,0,0,1,0,0.014218009478672985,48,0.021,0.292,0.8462803512092734,Alta,2,2,Grande,Media,1,0,3.8918202981106265,0.9199349711850688,1,0,0,1,0,0,0,0,0.0,0.0
143,12650,,2023-12-18 09:46:28.212,RAM,2025-05-30 12:06:32.007,BATCH_RAM,2024-10-29 17:56:26.371,annarcay,,(143,2025-05,22,149,0,0.49999999999999994,-0.8660254037844387,0.43388373911755823,-0.900968867902419,0,0,0,1,0,0.022116903633491312,48,0.021,0.292,0.8462803512092734,Alta,1,1,Mediana,Baja,0,0,3.8918202981106265,0.9199349711850688,1,0,0,0,1,0,0,0,200.0,5.303304908059076
143,8321,,2023-12-18 09:46:28.212,RAM,2025-01-17 13:06:23.205,BATCH_RAM,2024-10-29 17:56:26.371,annarcay,,(143,2024-11,46,316,0,-0.5000000000000004,0.8660254037844384,0.0,1.0,1,0,0,0,1,0.33649289099526064,48,0.021,0.292,0.8462803512092734,Alta,1,1,Mediana,Baja,0,0,3.8918202981106265,0.9199349711850688,1,0,0,0,1,0,0,0,100.0,4.61512051684126
143,14647,,2023-12-18 09:46:28.212,RAM,2025-05-30 12:06:56.242,BATCH_RAM,2024-10-29 17:56:26.371,annarcay,,(143,2025-05,22,149,0,0.49999999999999994,-0.8660254037844387,0.43388373911755823,-0.900968867902419,0,0,0,1,0,0.022116903633491312,48,0.021,0.292,0.8462803512092734,Alta,2,2,Grande,Media,1,0,3.8918202981106265,0.9199349711850688,1,0,0,1,0,0,0,1,6000.0,8.699681400989514
143,8613,,2023-12-18 09:46:28.212,RAM,2025-01-17 13:09:37.335,BATCH_RAM,2024-10-29 17:56:26.371,annarcay,,(143,2024-11,46,318,0,-0.5000000000000004,0.8660254037844384,0.9749279121818236,-0.22252093395631434,1,0,0,0,1,0.3333333333333333,48,0.021,0.292,0.8462803512092734,Alta,2,2,Grande,Media,1,0,3.8918202981106265,0.9199349711850688,1,0,0,1,0,0,0,0,0.0,0.0
144,8013,,2023-12-18 09:50:32.277,RAM,2025-01-17 13:03:27.692,BATCH_RAM,2024-10-29 17:56:26.371,annarcay,,(144,2024-11,46,319,0,-0.5000000000000004,0.8660254037844384,0.43388373911755823,-0.900968867902419,1,0,0,0,1,0.33175355450236965,49,0.0,0.327,3.7889622834507173,Alta,1,1,Mediana,Baja,0,0,3.912023005428146,1.9465256955536747,1,0,0,0,1,0,0,0,0.0,0.0
144,8058,,2023-12-18 09:50:32.277,RAM,2025-01-17 13:03:54.324,BATCH_RAM,2024-10-29 17:56:26.371,annarcay,,(144,2024-11,46,317,0,-0.5000000000000004,0.8660254037844384,0.7818314824680298,0.6234898018587336,1,0,0,0,1,0.33649289099526064,49,0.0,0.327,3.7889622834507173,Alta,1,1,Mediana,Baja,0,0,3.912023005428146,1.9465256955536747,1,0,0,0,1,0,0,0,0.0,0.0
144,8115,,2023-12-18 09:50:32.277,RAM,2025-05-30 12:05:55.336,BATCH_RAM,2024-10-29 17:56:26.371,annarcay,,(144,2025-05,22,149,0,0.49999999999999994,-0.8660254037844387,0.43388373911755823,-0.900968867902419,0,0,0,1,0,0.022116903633491312,49,0.0,0.327,3.7889622834507173,Alta,3,3,Grande,Alta,1,0,3.912023005428146,1.9465256955536747,1,0,0,1,0,0,0,0,0.0,0.0
144,8170,,2023-12-18 09:50:32.277,RAM,2025-05-30 12:01:33.218,BATCH_RAM,2024-10-29 17:56:26.371,annarcay,,(144,2025-05,22,149,0,0.49999999999999994,-0.8660254037844387,0.43388373911755823,-0.900968867902419,0,0,0,1,0,0.022116903633491312,49,0.0,0.327,3.7889622834507173,Alta,1,1,Mediana,Baja,0,0,3.912023005428146,1.9465256955536747,1,0,0,0,1,0,0,0,0.0,0.0
144,8071,,2023-12-18 09:50:32.277,RAM,2025-01-17 13:04:02.002,BATCH_RAM,2024-10-29 17:56:26.371,annarcay,,(144,2024-11,46,316,0,-0.5000000000000004,0.8660254037844384,0.0,1.0,1,0,0,0,1,0.3380726698262243,49,0.0,0.327,3.7889622834507173,Alta,2,2,Mediana,Media,0,0,3.912023005428146,1.9465256955536747,1,0,0,0,1,0,0,0,0.0,0.0
144,8399,,2023-12-18 09:50:32.277,RAM,2025-01-17 13:07:23.075,BATCH_RAM,2024-10-29 17:56:26.371,annarcay,,(144,2024-11,47,324,0,-0.5000000000000004,0.8660254037844384,0.7818314824680298,0.6234898018587336,1,0,0,0,1,0.32385466034755134,49,0.0,0.327,3.7889622834507173,Alta,1,1,Mediana,Baja,0,0,3.912023005428146,1.9465256955536747,1,0,0,0,1,0,0,0,600.0,6.398594934535208
144,8545,,2023-12-18 09:50:32.277,RAM,2025-06-02 14:51:03.868,BATCH_RAM,2024-10-29 17:56:26.371,annarcay,,(144,2025-06,23,153,0,1.2246467991473532e-16,-1.0,0.0,1.0,0,0,0,1,0,0.01579778830963665,49,0.0,0.327,3.7889622834507173,Alta,1,1,Grande,Baja,1,0,3.912023005428146,1.9465256955536747,1,0,0,1,0,0,0,0,0.0,0.0
