,y_true,abs_error,abs_error,abs_error,error,error
,mean,mean,median,std,mean,count
quantile,,,,,,
Q1,44.11619047619048,101.31697689056398,31.287471771240234,303.60243242908894,-90.92871657144455,105
Q2,199.7549019607843,201.83934746536553,88.60209655761719,265.9053994612996,-144.53885658114564,102
Q3,515.7821782178218,351.4295292467174,264.84913635253895,361.82602394009507,-80.3641211632455,101
Q4,3992.079207920793,2999.20873064098,1096.2231445312505,14070.289118819222,2525.579481143764,101
